time,xm,ym,vxm,vym,xM,yM,vxM,vyM,NormalForce,TangentialStress,MaximunBending,MinimumBending
0.468000, -1.1127, 0.6028, -2.6061, -0.7912, -0.5974, 1.0393, -1.8608 -1.3319 3.8678 -76.0275 -52.1250 1.0943
0.481000, -1.1462, 0.5919, -2.5479, -0.8875, -0.6216, 1.0212, -1.8645 -1.4614 4.1705 -76.0275 -52.0307 1.1886
0.494000, -1.1788, 0.5792, -2.4557, -1.0786, -0.6458, 1.0014, -1.8702 -1.5849 5.8442 -76.0275 -51.1505 2.0688
0.507000, -1.2100, 0.5634, -2.3455, -1.3703, -0.6702, 0.9800, -1.8771 -1.7023 7.6203 -76.0275 -49.6500 3.5692
0.520000, -1.2398, 0.5434, -2.2386, -1.7383, -0.6946, 0.9571, -1.8837 -1.8148 8.7774 -76.0275 -48.1549 5.0643
0.533000, -1.2679, 0.5168, -2.0787, -2.3555, -0.7192, 0.9329, -1.8936 -1.9119 9.0295 -76.0275 -47.6049 5.6143
0.546000, -1.2938, 0.4819, -1.9069, -3.0038, -0.7439, 0.9074, -1.9043 -2.0070 7.6213 -76.0275 -48.5062 4.7131
0.559000, -1.3180, 0.4403, -1.8225, -3.3596, -0.7687, 0.8806, -1.9096 -2.1203 3.3456 -76.0275 -50.6765 2.5427
0.572000, -1.3419, 0.3966, -1.8769, -3.3256, -0.7935, 0.8522, -1.9062 -2.2579 2.9336 -76.0275 -52.7859 0.4334
0.585000, -1.3666, 0.3534, -1.9229, -3.3242, -0.8182, 0.8219, -1.9033 -2.3935 2.2634 -76.0275 -52.7088 0.5105
0.598000, -1.3917, 0.3096, -1.9287, -3.4331, -0.8430, 0.7900, -1.9030 -2.5222 0.4542 -76.0275 -51.7726 1.4467
0.611000, -1.4167, 0.2640, -1.9087, -3.6060, -0.8677, 0.7564, -1.9042 -2.6469 3.6066 -76.0275 -50.6423 2.5770
0.624000, -1.4410, 0.2151, -1.8189, -3.9292, -0.8925, 0.7212, -1.9098 -2.7622 7.5789 -76.0275 -49.5003 3.7189
0.637000, -1.4633, 0.1607, -1.6049, -4.4586, -0.9174, 0.6846, -1.9231 -2.8647 13.1926 -76.0275 -48.3649 4.8544
0.650000, -1.4815, 0.0978, -1.1796, -5.2295, -0.9426, 0.6468, -1.9496 -2.9522 21.5134 -76.0275 -47.2271 5.9921
