Time,xm,zm,vxm,vzm,xM,zM,vxM,vzM,NormalForce,TangentialStress,MaximunBendingMoment,MinimunBendingMoment
0.312,-0.628630876091098,0.638358407065936,-0.958824370705486,-0.608783133414611,-1.25079280616907,0.909377759862449,-2.97748560880975,-0.591587616185416,-35.3411507786272,-166.578847200067,-105.312903631628,11.2922894084188
0.324,-0.639257565734617,0.63549452409556,-0.770182733869663,-0.575436499420905,-1.28652263347479,0.901572388468224,-2.97748560880975,-0.709307616185416,27.8206032383589,-143.320683094766,-92.4612643711669,7.86321379516929
0.336,-0.648787429782312,0.631804363183496,-0.857642736691071,-0.635317410297741,-1.32225246078051,0.892354377073999,-2.97748560880975,-0.827027616185416,-31.4515906789008,-167.68368518503,-106.861477032928,10.5171025965931
0.348,-0.663099167509526,0.625108844618132,-1.58567567961737,-1.01379684359275,-1.35798228808622,0.881723725679774,-2.97748560880975,-0.944747616185416,-118.494783338035,-219.744934909447,-114.911489144644,38.909965291969
0.36,-0.676455086374365,0.622948877206636,-0.422007259183583,-0.419399596808183,-1.39371211539194,0.869680434285549,-2.97748560880975,-1.06246761618542,208.960524670186,-21.2122662547606,53.4649949233676,68.3135813017
0.372,-0.681431497406004,0.618983448291898,-0.600051265901766,-0.505486922306955,-1.42944194269766,0.856224502891324,-2.97748560880975,-1.18018761618542,-80.0245050480318,-195.375699648742,-110.601878578182,26.1611111759379
0.384,-0.68922559037923,0.617195583709193,-0.614473306389595,-0.483479491093953,-1.46517177000338,0.841355931497099,-2.97748560880975,-1.29790761618542,46.7118798214285,-91.8890941682153,-44.0619570744822,20.2604088432685
0.396,-0.694874435671202,0.615825949438022,-0.371756437310757,-0.148762904298582,-1.50090159730909,0.825074720102874,-2.97748560880975,-1.41562761618542,-20.421412736141,-139.351580520954,-91.4253714047414,6.12073495992612
0.408,-0.701782918009751,0.612151812238411,-0.812594675667798,-0.51896698543673,-1.53663142461481,0.807380868708649,-2.97748560880975,-1.53334761618542,-69.827497566794,-204.435230237692,-117.815410518049,25.289250648336
0.42,-0.711624303807973,0.609687599076635,-0.781770740369201,-0.382093721770009,-1.57236125192053,0.788274377314424,-2.97748560880975,-1.65106761618542,-1.02917206675429,-119.438476404526,-75.8423576136281,7.76457586953986
0.432,-0.721384828632832,0.607183180109125,-0.862889321044015,-0.357006183464172,-1.60809107922624,0.767755245920199,-2.97748560880975,-1.76878761618542,-27.8880579718186,-149.822459598197,-97.0312938803875,7.84442783835069
0.444,-0.730412257161029,0.610613488858745,-0.613341967203807,0.393741500360517,-1.64382090653196,0.745823474525974,-2.97748560880975,-1.88650761618542,14.6221417057663,-12.3231714207922,29.3466536055666,37.9728736001212
0.456,-0.740710992776314,0.603380321695722,-1.1973207987995,-0.568289535894554,-1.67955073383768,0.722479063131749,-2.97748560880975,-2.00422761618542,-126.688103477888,-388.897975507576,-195.807580485358,76.4210023699449
0.468,-0.75750880093802,0.589286818773244,-1.55860265580603,-1.35220238150525,-1.71528056114339,0.697722011737524,-2.97748560880975,-2.12194761618542,-61.1212449598329,-295.917943287465,-162.108925418206,45.0336348830196
0.48,-0.77727549365261,0.572798299299714,-1.70626346059808,-1.75230305286554,-1.75101038844911,0.671552320343299,-2.97748560880975,-2.23966761618542,-16.7472409184887,-198.100421524609,-123.653272136488,15.017022930738
0.492,-0.797859361585182,0.556331011535572,-1.71382135078003,-1.77826203174204,-1.78674021575483,0.643969988949074,-2.97748560880975,-2.35738761618542,-0.907474842577237,-146.299312030171,-102.061238418859,0.348280002260766
0.504,-0.818352487420472,0.537644877219267,-1.71047891257043,-1.72404785037268,-1.82247004306054,0.614975017554849,-2.97748560880975,-2.47510761618542,-14.0764110456784,-194.209832842877,-122.193286367097,13.7535966229169
0.516,-0.84185893177043,0.503137001060306,-2.25959235095739,-3.65752633749463,-1.85819987036626,0.584567406160624,-2.97748560880975,-2.59282761618542,-92.5722188479289,-476.455643657383,-237.739376038627,95.7795745215404
0.528,-0.869916061837489,0.466398275959333,-2.35990295964788,-4.07584082116007,-1.89392969767198,0.552747154766399,-2.97748560880975,-2.71054761618542,-7.5326679910857,-193.402910936435,-122.260600539046,13.1214371164582
0.54,-0.898233496819698,0.428788012870552,-2.35321131220628,-4.15241045735304,-1.9296595249777,0.519514263372174,-2.97748560880975,-2.82826761618542,2.15466977974598,-165.4000410294,-110.634526082774,5.14550263780588
0.552,-0.927449332898704,0.381525312067587,-2.57118082596621,-4.79024443318366,-1.96538935228341,0.484868731977949,-2.97748560880975,-2.94598761618541,-80.4745177274727,-342.741907352135,-180.699274099168,59.2200610473264
0.564,-0.960589440123016,0.335841783611664,-2.88656173365111,-5.44120107068398,-2.00111917958913,0.448810560583724,-2.97748560880975,-3.06370761618541,17.9384489247275,-115.812142170855,-70.958020609154,10.1104789104447
0.576,-0.992866618309407,0.293281826807903,-2.47793286198705,-4.62486875621082,-2.03684900689485,0.411339749189499,-2.97748560880975,-3.18142761618541,40.4911020651896,-83.9921063232828,-37.7880375032394,21.0064369230585
0.588,-1.02448459937675,0.24389919147167,-2.86370738720221,-5.42966368146554,-2.07257883420056,0.372456297795274,-2.97748560880975,-3.29914761618541,-67.4740048820606,-284.96695057707,-156.51145779535,42.9654076085989
0.6,-1.05813026973567,0.196987975678525,-2.67322715838813,-5.15067312233388,-2.10830866150628,0.332160206401049,-2.97748560880975,-3.41686761618541,38.5417664604483,-97.9951819049423,-51.1069032057943,17.4897241276653
